year,line_number,line_desc,value,table_label,table_name,source
1929,1,Private fixed assets,3.01,private_net_chain,FAAt402,SEED
1929,2,Nonresidential,3.31,private_net_chain,FAAt402,SEED
1929,3,Structures,4.0,private_net_chain,FAAt402,SEED
1929,6,Equipment,1.2,private_net_chain,FAAt402,SEED
1929,9,Intellectual property products,0.05,private_net_chain,FAAt402,SEED
1929,13,Residential,2.5,private_net_chain,FAAt402,SEED
1930,1,Private fixed assets,2.98,private_net_chain,FAAt402,SEED
1930,2,Nonresidential,3.28,private_net_chain,FAAt402,SEED
1930,3,Structures,3.95,private_net_chain,FAAt402,SEED
1930,6,Equipment,1.19,private_net_chain,FAAt402,SEED
1930,9,Intellectual property products,0.05,private_net_chain,FAAt402,SEED
1930,13,Residential,2.48,private_net_chain,FAAt402,SEED
1931,1,Private fixed assets,2.96,private_net_chain,FAAt402,SEED
1931,2,Nonresidential,3.24,private_net_chain,FAAt402,SEED
1931,3,Structures,3.9,private_net_chain,FAAt402,SEED
1931,6,Equipment,1.18,private_net_chain,FAAt402,SEED
1931,9,Intellectual property products,0.05,private_net_chain,FAAt402,SEED
1931,13,Residential,2.46,private_net_chain,FAAt402,SEED
1932,1,Private fixed assets,2.93,private_net_chain,FAAt402,SEED
1932,2,Nonresidential,3.21,private_net_chain,FAAt402,SEED
1932,3,Structures,3.86,private_net_chain,FAAt402,SEED
1932,6,Equipment,1.17,private_net_chain,FAAt402,SEED
1932,9,Intellectual property products,0.05,private_net_chain,FAAt402,SEED
1932,13,Residential,2.44,private_net_chain,FAAt402,SEED
1933,1,Private fixed assets,2.91,private_net_chain,FAAt402,SEED
1933,2,Nonresidential,3.18,private_net_chain,FAAt402,SEED
1933,3,Structures,3.81,private_net_chain,FAAt402,SEED
1933,6,Equipment,1.16,private_net_chain,FAAt402,SEED
1933,9,Intellectual property products,0.06,private_net_chain,FAAt402,SEED
1933,13,Residential,2.43,private_net_chain,FAAt402,SEED
1934,1,Private fixed assets,2.88,private_net_chain,FAAt402,SEED
1934,2,Nonresidential,3.15,private_net_chain,FAAt402,SEED
1934,3,Structures,3.76,private_net_chain,FAAt402,SEED
1934,6,Equipment,1.15,private_net_chain,FAAt402,SEED
1934,9,Intellectual property products,0.06,private_net_chain,FAAt402,SEED
1934,13,Residential,2.41,private_net_chain,FAAt402,SEED
1935,1,Private fixed assets,2.86,private_net_chain,FAAt402,SEED
1935,2,Nonresidential,3.11,private_net_chain,FAAt402,SEED
1935,3,Structures,3.72,private_net_chain,FAAt402,SEED
1935,6,Equipment,1.14,private_net_chain,FAAt402,SEED
1935,9,Intellectual property products,0.06,private_net_chain,FAAt402,SEED
1935,13,Residential,2.39,private_net_chain,FAAt402,SEED
1936,1,Private fixed assets,2.82,private_net_chain,FAAt402,SEED
1936,2,Nonresidential,3.06,private_net_chain,FAAt402,SEED
1936,3,Structures,3.67,private_net_chain,FAAt402,SEED
1936,6,Equipment,1.14,private_net_chain,FAAt402,SEED
1936,9,Intellectual property products,0.06,private_net_chain,FAAt402,SEED
1936,13,Residential,2.37,private_net_chain,FAAt402,SEED
1937,1,Private fixed assets,2.78,private_net_chain,FAAt402,SEED
1937,2,Nonresidential,3.02,private_net_chain,FAAt402,SEED
1937,3,Structures,3.63,private_net_chain,FAAt402,SEED
1937,6,Equipment,1.13,private_net_chain,FAAt402,SEED
1937,9,Intellectual property products,0.06,private_net_chain,FAAt402,SEED
1937,13,Residential,2.35,private_net_chain,FAAt402,SEED
1938,1,Private fixed assets,2.74,private_net_chain,FAAt402,SEED
1938,2,Nonresidential,2.97,private_net_chain,FAAt402,SEED
1938,3,Structures,3.59,private_net_chain,FAAt402,SEED
1938,6,Equipment,1.12,private_net_chain,FAAt402,SEED
1938,9,Intellectual property products,0.07,private_net_chain,FAAt402,SEED
1938,13,Residential,2.34,private_net_chain,FAAt402,SEED
1939,1,Private fixed assets,2.71,private_net_chain,FAAt402,SEED
1939,2,Nonresidential,2.92,private_net_chain,FAAt402,SEED
1939,3,Structures,3.54,private_net_chain,FAAt402,SEED
1939,6,Equipment,1.11,private_net_chain,FAAt402,SEED
1939,9,Intellectual property products,0.07,private_net_chain,FAAt402,SEED
1939,13,Residential,2.32,private_net_chain,FAAt402,SEED
1940,1,Private fixed assets,2.67,private_net_chain,FAAt402,SEED
1940,2,Nonresidential,2.88,private_net_chain,FAAt402,SEED
1940,3,Structures,3.5,private_net_chain,FAAt402,SEED
1940,6,Equipment,1.1,private_net_chain,FAAt402,SEED
1940,9,Intellectual property products,0.07,private_net_chain,FAAt402,SEED
1940,13,Residential,2.3,private_net_chain,FAAt402,SEED
1941,1,Private fixed assets,2.86,private_net_chain,FAAt402,SEED
1941,2,Nonresidential,3.08,private_net_chain,FAAt402,SEED
1941,3,Structures,3.75,private_net_chain,FAAt402,SEED
1941,6,Equipment,1.19,private_net_chain,FAAt402,SEED
1941,9,Intellectual property products,0.08,private_net_chain,FAAt402,SEED
1941,13,Residential,2.49,private_net_chain,FAAt402,SEED
1942,1,Private fixed assets,3.07,private_net_chain,FAAt402,SEED
1942,2,Nonresidential,3.29,private_net_chain,FAAt402,SEED
1942,3,Structures,4.02,private_net_chain,FAAt402,SEED
1942,6,Equipment,1.3,private_net_chain,FAAt402,SEED
1942,9,Intellectual property products,0.08,private_net_chain,FAAt402,SEED
1942,13,Residential,2.69,private_net_chain,FAAt402,SEED
1943,1,Private fixed assets,3.3,private_net_chain,FAAt402,SEED
1943,2,Nonresidential,3.52,private_net_chain,FAAt402,SEED
1943,3,Structures,4.31,private_net_chain,FAAt402,SEED
1943,6,Equipment,1.41,private_net_chain,FAAt402,SEED
1943,9,Intellectual property products,0.09,private_net_chain,FAAt402,SEED
1943,13,Residential,2.9,private_net_chain,FAAt402,SEED
1944,1,Private fixed assets,3.53,private_net_chain,FAAt402,SEED
1944,2,Nonresidential,3.76,private_net_chain,FAAt402,SEED
1944,3,Structures,4.62,private_net_chain,FAAt402,SEED
1944,6,Equipment,1.53,private_net_chain,FAAt402,SEED
1944,9,Intellectual property products,0.09,private_net_chain,FAAt402,SEED
1944,13,Residential,3.14,private_net_chain,FAAt402,SEED
1945,1,Private fixed assets,3.79,private_net_chain,FAAt402,SEED
1945,2,Nonresidential,4.02,private_net_chain,FAAt402,SEED
1945,3,Structures,4.95,private_net_chain,FAAt402,SEED
1945,6,Equipment,1.66,private_net_chain,FAAt402,SEED
1945,9,Intellectual property products,0.1,private_net_chain,FAAt402,SEED
1945,13,Residential,3.39,private_net_chain,FAAt402,SEED
1946,1,Private fixed assets,4.07,private_net_chain,FAAt402,SEED
1946,2,Nonresidential,4.31,private_net_chain,FAAt402,SEED
1946,3,Structures,5.31,private_net_chain,FAAt402,SEED
1946,6,Equipment,1.8,private_net_chain,FAAt402,SEED
1946,9,Intellectual property products,0.11,private_net_chain,FAAt402,SEED
1946,13,Residential,3.66,private_net_chain,FAAt402,SEED
1947,1,Private fixed assets,4.37,private_net_chain,FAAt402,SEED
1947,2,Nonresidential,4.62,private_net_chain,FAAt402,SEED
1947,3,Structures,5.69,private_net_chain,FAAt402,SEED
1947,6,Equipment,1.95,private_net_chain,FAAt402,SEED
1947,9,Intellectual property products,0.12,private_net_chain,FAAt402,SEED
1947,13,Residential,3.96,private_net_chain,FAAt402,SEED
1948,1,Private fixed assets,4.69,private_net_chain,FAAt402,SEED
1948,2,Nonresidential,4.95,private_net_chain,FAAt402,SEED
1948,3,Structures,6.09,private_net_chain,FAAt402,SEED
1948,6,Equipment,2.12,private_net_chain,FAAt402,SEED
1948,9,Intellectual property products,0.13,private_net_chain,FAAt402,SEED
1948,13,Residential,4.28,private_net_chain,FAAt402,SEED
1949,1,Private fixed assets,5.04,private_net_chain,FAAt402,SEED
1949,2,Nonresidential,5.31,private_net_chain,FAAt402,SEED
1949,3,Structures,6.53,private_net_chain,FAAt402,SEED
1949,6,Equipment,2.3,private_net_chain,FAAt402,SEED
1949,9,Intellectual property products,0.14,private_net_chain,FAAt402,SEED
1949,13,Residential,4.63,private_net_chain,FAAt402,SEED
1950,1,Private fixed assets,5.41,private_net_chain,FAAt402,SEED
1950,2,Nonresidential,5.69,private_net_chain,FAAt402,SEED
1950,3,Structures,7.0,private_net_chain,FAAt402,SEED
1950,6,Equipment,2.5,private_net_chain,FAAt402,SEED
1950,9,Intellectual property products,0.15,private_net_chain,FAAt402,SEED
1950,13,Residential,5.0,private_net_chain,FAAt402,SEED
1951,1,Private fixed assets,5.72,private_net_chain,FAAt402,SEED
1951,2,Nonresidential,6.02,private_net_chain,FAAt402,SEED
1951,3,Structures,7.39,private_net_chain,FAAt402,SEED
1951,6,Equipment,2.65,private_net_chain,FAAt402,SEED
1951,9,Intellectual property products,0.17,private_net_chain,FAAt402,SEED
1951,13,Residential,5.3,private_net_chain,FAAt402,SEED
1952,1,Private fixed assets,6.05,private_net_chain,FAAt402,SEED
1952,2,Nonresidential,6.37,private_net_chain,FAAt402,SEED
1952,3,Structures,7.8,private_net_chain,FAAt402,SEED
1952,6,Equipment,2.81,private_net_chain,FAAt402,SEED
1952,9,Intellectual property products,0.19,private_net_chain,FAAt402,SEED
1952,13,Residential,5.62,private_net_chain,FAAt402,SEED
1953,1,Private fixed assets,6.4,private_net_chain,FAAt402,SEED
1953,2,Nonresidential,6.73,private_net_chain,FAAt402,SEED
1953,3,Structures,8.23,private_net_chain,FAAt402,SEED
1953,6,Equipment,2.98,private_net_chain,FAAt402,SEED
1953,9,Intellectual property products,0.22,private_net_chain,FAAt402,SEED
1953,13,Residential,5.96,private_net_chain,FAAt402,SEED
1954,1,Private fixed assets,6.77,private_net_chain,FAAt402,SEED
1954,2,Nonresidential,7.12,private_net_chain,FAAt402,SEED
1954,3,Structures,8.68,private_net_chain,FAAt402,SEED
1954,6,Equipment,3.16,private_net_chain,FAAt402,SEED
1954,9,Intellectual property products,0.24,private_net_chain,FAAt402,SEED
1954,13,Residential,6.33,private_net_chain,FAAt402,SEED
1955,1,Private fixed assets,7.15,private_net_chain,FAAt402,SEED
1955,2,Nonresidential,7.52,private_net_chain,FAAt402,SEED
1955,3,Structures,9.17,private_net_chain,FAAt402,SEED
1955,6,Equipment,3.35,private_net_chain,FAAt402,SEED
1955,9,Intellectual property products,0.27,private_net_chain,FAAt402,SEED
1955,13,Residential,6.71,private_net_chain,FAAt402,SEED
1956,1,Private fixed assets,7.57,private_net_chain,FAAt402,SEED
1956,2,Nonresidential,7.95,private_net_chain,FAAt402,SEED
1956,3,Structures,9.67,private_net_chain,FAAt402,SEED
1956,6,Equipment,3.56,private_net_chain,FAAt402,SEED
1956,9,Intellectual property products,0.31,private_net_chain,FAAt402,SEED
1956,13,Residential,7.11,private_net_chain,FAAt402,SEED
1957,1,Private fixed assets,8.01,private_net_chain,FAAt402,SEED
1957,2,Nonresidential,8.41,private_net_chain,FAAt402,SEED
1957,3,Structures,10.21,private_net_chain,FAAt402,SEED
1957,6,Equipment,3.77,private_net_chain,FAAt402,SEED
1957,9,Intellectual property products,0.35,private_net_chain,FAAt402,SEED
1957,13,Residential,7.55,private_net_chain,FAAt402,SEED
1958,1,Private fixed assets,8.48,private_net_chain,FAAt402,SEED
1958,2,Nonresidential,8.88,private_net_chain,FAAt402,SEED
1958,3,Structures,10.77,private_net_chain,FAAt402,SEED
1958,6,Equipment,4.0,private_net_chain,FAAt402,SEED
1958,9,Intellectual property products,0.39,private_net_chain,FAAt402,SEED
1958,13,Residential,8.0,private_net_chain,FAAt402,SEED
1959,1,Private fixed assets,8.97,private_net_chain,FAAt402,SEED
1959,2,Nonresidential,9.39,private_net_chain,FAAt402,SEED
1959,3,Structures,11.37,private_net_chain,FAAt402,SEED
1959,6,Equipment,4.24,private_net_chain,FAAt402,SEED
1959,9,Intellectual property products,0.44,private_net_chain,FAAt402,SEED
1959,13,Residential,8.49,private_net_chain,FAAt402,SEED
1960,1,Private fixed assets,9.5,private_net_chain,FAAt402,SEED
1960,2,Nonresidential,9.92,private_net_chain,FAAt402,SEED
1960,3,Structures,12.0,private_net_chain,FAAt402,SEED
1960,6,Equipment,4.5,private_net_chain,FAAt402,SEED
1960,9,Intellectual property products,0.5,private_net_chain,FAAt402,SEED
1960,13,Residential,9.0,private_net_chain,FAAt402,SEED
1961,1,Private fixed assets,9.98,private_net_chain,FAAt402,SEED
1961,2,Nonresidential,10.41,private_net_chain,FAAt402,SEED
1961,3,Structures,12.63,private_net_chain,FAAt402,SEED
1961,6,Equipment,4.74,private_net_chain,FAAt402,SEED
1961,9,Intellectual property products,0.56,private_net_chain,FAAt402,SEED
1961,13,Residential,9.47,private_net_chain,FAAt402,SEED
1962,1,Private fixed assets,10.48,private_net_chain,FAAt402,SEED
1962,2,Nonresidential,10.93,private_net_chain,FAAt402,SEED
1962,3,Structures,13.29,private_net_chain,FAAt402,SEED
1962,6,Equipment,4.98,private_net_chain,FAAt402,SEED
1962,9,Intellectual property products,0.62,private_net_chain,FAAt402,SEED
1962,13,Residential,9.97,private_net_chain,FAAt402,SEED
1963,1,Private fixed assets,11.01,private_net_chain,FAAt402,SEED
1963,2,Nonresidential,11.47,private_net_chain,FAAt402,SEED
1963,3,Structures,13.99,private_net_chain,FAAt402,SEED
1963,6,Equipment,5.25,private_net_chain,FAAt402,SEED
1963,9,Intellectual property products,0.7,private_net_chain,FAAt402,SEED
1963,13,Residential,10.49,private_net_chain,FAAt402,SEED
1964,1,Private fixed assets,11.57,private_net_chain,FAAt402,SEED
1964,2,Nonresidential,12.04,private_net_chain,FAAt402,SEED
1964,3,Structures,14.72,private_net_chain,FAAt402,SEED
1964,6,Equipment,5.52,private_net_chain,FAAt402,SEED
1964,9,Intellectual property products,0.78,private_net_chain,FAAt402,SEED
1964,13,Residential,11.04,private_net_chain,FAAt402,SEED
1965,1,Private fixed assets,12.16,private_net_chain,FAAt402,SEED
1965,2,Nonresidential,12.63,private_net_chain,FAAt402,SEED
1965,3,Structures,15.49,private_net_chain,FAAt402,SEED
1965,6,Equipment,5.81,private_net_chain,FAAt402,SEED
1965,9,Intellectual property products,0.87,private_net_chain,FAAt402,SEED
1965,13,Residential,11.62,private_net_chain,FAAt402,SEED
1966,1,Private fixed assets,12.79,private_net_chain,FAAt402,SEED
1966,2,Nonresidential,13.28,private_net_chain,FAAt402,SEED
1966,3,Structures,16.3,private_net_chain,FAAt402,SEED
1966,6,Equipment,6.11,private_net_chain,FAAt402,SEED
1966,9,Intellectual property products,0.97,private_net_chain,FAAt402,SEED
1966,13,Residential,12.23,private_net_chain,FAAt402,SEED
1967,1,Private fixed assets,13.45,private_net_chain,FAAt402,SEED
1967,2,Nonresidential,13.96,private_net_chain,FAAt402,SEED
1967,3,Structures,17.16,private_net_chain,FAAt402,SEED
1967,6,Equipment,6.43,private_net_chain,FAAt402,SEED
1967,9,Intellectual property products,1.08,private_net_chain,FAAt402,SEED
1967,13,Residential,12.87,private_net_chain,FAAt402,SEED
1968,1,Private fixed assets,14.14,private_net_chain,FAAt402,SEED
1968,2,Nonresidential,14.67,private_net_chain,FAAt402,SEED
1968,3,Structures,18.06,private_net_chain,FAAt402,SEED
1968,6,Equipment,6.77,private_net_chain,FAAt402,SEED
1968,9,Intellectual property products,1.2,private_net_chain,FAAt402,SEED
1968,13,Residential,13.54,private_net_chain,FAAt402,SEED
1969,1,Private fixed assets,14.87,private_net_chain,FAAt402,SEED
1969,2,Nonresidential,15.42,private_net_chain,FAAt402,SEED
1969,3,Structures,19.0,private_net_chain,FAAt402,SEED
1969,6,Equipment,7.13,private_net_chain,FAAt402,SEED
1969,9,Intellectual property products,1.34,private_net_chain,FAAt402,SEED
1969,13,Residential,14.25,private_net_chain,FAAt402,SEED
1970,1,Private fixed assets,15.64,private_net_chain,FAAt402,SEED
